[2023-11-15T14:05:40.912+0000] {processor.py:157} INFO - Started process (PID=141448) to work on /opt/airflow/dags/timeseries.py
[2023-11-15T14:05:40.971+0000] {processor.py:829} INFO - Processing file /opt/airflow/dags/timeseries.py for tasks to queue
[2023-11-15T14:05:41.010+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:05:41.009+0000] {dagbag.py:536} INFO - Filling up the DagBag from /opt/airflow/dags/timeseries.py
[2023-11-15T14:05:45.086+0000] {processor.py:839} INFO - DAG(s) dict_keys(['simulator_dag_24', 'simulator_dag_44', 'simulator_dag_53', 'simulator_dag_14', 'simulator_dag_50', 'simulator_dag_38', 'simulator_dag_43', 'simulator_dag_52', 'simulator_dag_42', 'simulator_dag_1', 'simulator_dag_6', 'simulator_dag_18', 'simulator_dag_46', 'simulator_dag_8', 'simulator_dag_35', 'simulator_dag_2', 'simulator_dag_25', 'simulator_dag_39', 'simulator_dag_5', 'simulator_dag_10', 'simulator_dag_20', 'simulator_dag_13', 'simulator_dag_36', 'simulator_dag_54', 'simulator_dag_41', 'simulator_dag_27', 'simulator_dag_45', 'simulator_dag_32', 'simulator_dag_3', 'simulator_dag_28', 'simulator_dag_7', 'simulator_dag_22', 'simulator_dag_21', 'simulator_dag_40', 'simulator_dag_55', 'simulator_dag_17', 'simulator_dag_9', 'simulator_dag_26', 'simulator_dag_16', 'simulator_dag_19', 'simulator_dag_11', 'simulator_dag_4', 'simulator_dag_48', 'simulator_dag_34', 'simulator_dag_30', 'simulator_dag_49', 'simulator_dag_15', 'simulator_dag_57', 'simulator_dag_29', 'simulator_dag_23', 'simulator_dag_12', 'simulator_dag_51', 'simulator_dag_31', 'simulator_dag_47', 'simulator_dag_56', 'simulator_dag_37', 'simulator_dag_33']) retrieved from /opt/airflow/dags/timeseries.py
[2023-11-15T14:05:46.090+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:05:46.089+0000] {dag.py:2941} INFO - Sync 57 DAGs
[2023-11-15T14:05:48.253+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:05:48.247+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_1 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.384+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.384+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_36 to 2023-11-11T00:00:00+00:00, run_after=2023-11-12T00:00:00+00:00
[2023-11-15T14:06:35.412+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.412+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_37 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.446+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.446+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_38 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.457+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.457+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_39 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.464+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.463+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_4 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.481+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.481+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_40 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.497+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.496+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_41 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.510+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.510+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_42 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.524+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.524+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_43 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.538+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.537+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_44 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.570+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.568+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_45 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.584+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.584+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_46 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.598+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.598+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_47 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.603+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.602+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_48 to 2023-11-11T00:00:00+00:00, run_after=2023-11-12T00:00:00+00:00
[2023-11-15T14:06:35.609+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.608+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_49 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.623+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.623+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_5 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.638+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.638+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_50 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.655+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.655+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_51 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.665+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.665+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_52 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.677+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.676+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_53 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.687+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.685+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_54 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.694+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.694+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_55 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.703+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.703+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_56 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.715+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.714+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_57 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.719+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.718+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_6 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.729+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.729+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_7 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.734+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.733+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_8 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.743+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:06:35.743+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_9 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:06:35.879+0000] {processor.py:179} INFO - Processing /opt/airflow/dags/timeseries.py took 4.743 seconds
[2023-11-15T14:07:07.176+0000] {processor.py:157} INFO - Started process (PID=141563) to work on /opt/airflow/dags/timeseries.py
[2023-11-15T14:07:07.232+0000] {processor.py:829} INFO - Processing file /opt/airflow/dags/timeseries.py for tasks to queue
[2023-11-15T14:07:07.277+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:07.276+0000] {dagbag.py:536} INFO - Filling up the DagBag from /opt/airflow/dags/timeseries.py
[2023-11-15T14:07:23.223+0000] {processor.py:839} INFO - DAG(s) dict_keys(['simulator_dag_16', 'simulator_dag_9', 'simulator_dag_48', 'simulator_dag_51', 'simulator_dag_4', 'simulator_dag_20', 'simulator_dag_25', 'simulator_dag_57', 'simulator_dag_19', 'simulator_dag_21', 'simulator_dag_56', 'simulator_dag_42', 'simulator_dag_37', 'simulator_dag_15', 'simulator_dag_11', 'simulator_dag_26', 'simulator_dag_54', 'simulator_dag_23', 'simulator_dag_32', 'simulator_dag_24', 'simulator_dag_5', 'simulator_dag_17', 'simulator_dag_29', 'simulator_dag_47', 'simulator_dag_44', 'simulator_dag_1', 'simulator_dag_31', 'simulator_dag_7', 'simulator_dag_18', 'simulator_dag_36', 'simulator_dag_8', 'simulator_dag_38', 'simulator_dag_3', 'simulator_dag_6', 'simulator_dag_55', 'simulator_dag_39', 'simulator_dag_52', 'simulator_dag_43', 'simulator_dag_40', 'simulator_dag_34', 'simulator_dag_49', 'simulator_dag_27', 'simulator_dag_46', 'simulator_dag_53', 'simulator_dag_13', 'simulator_dag_28', 'simulator_dag_2', 'simulator_dag_41', 'simulator_dag_45', 'simulator_dag_35', 'simulator_dag_14', 'simulator_dag_22', 'simulator_dag_10', 'simulator_dag_30', 'simulator_dag_12', 'simulator_dag_33', 'simulator_dag_50']) retrieved from /opt/airflow/dags/timeseries.py
[2023-11-15T14:07:25.267+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.266+0000] {dag.py:2941} INFO - Sync 57 DAGs
[2023-11-15T14:07:25.381+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.380+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_1 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.390+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.390+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_10 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.395+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.394+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_11 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.399+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.399+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_12 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.410+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.410+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_13 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.415+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.414+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_14 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.422+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.421+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_15 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.426+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.425+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_16 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.431+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.430+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_17 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.439+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.437+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_18 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.445+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.444+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_19 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.450+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.450+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_2 to 2023-11-15T00:00:00+00:00, run_after=2023-11-17T00:00:00+00:00
[2023-11-15T14:07:25.457+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.455+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_20 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.462+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.461+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_21 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.467+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.466+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_22 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.475+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.475+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_23 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.482+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.481+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_24 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.491+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.490+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_25 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.495+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.494+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_26 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.500+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.500+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_27 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.513+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.512+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_28 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.519+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.519+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_29 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.525+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.525+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_3 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.530+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.529+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_30 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.536+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.535+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_31 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.546+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.545+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_32 to 2023-11-11T00:00:00+00:00, run_after=2023-11-12T00:00:00+00:00
[2023-11-15T14:07:25.555+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.555+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_33 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.560+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.560+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_34 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.565+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.565+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_35 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.573+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.573+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_36 to 2023-11-11T00:00:00+00:00, run_after=2023-11-12T00:00:00+00:00
[2023-11-15T14:07:25.593+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.593+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_37 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.599+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.598+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_38 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.610+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.609+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_39 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.614+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.614+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_4 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.626+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.625+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_40 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.632+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.631+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_41 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.641+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.641+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_42 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.649+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.648+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_43 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.659+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.659+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_44 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.665+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.664+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_45 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.669+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.668+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_46 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.673+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.673+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_47 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.688+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.688+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_48 to 2023-11-11T00:00:00+00:00, run_after=2023-11-12T00:00:00+00:00
[2023-11-15T14:07:25.693+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.692+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_49 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.724+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.704+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_5 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.731+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.731+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_50 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.740+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.739+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_51 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.763+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.762+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_52 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.773+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.773+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_53 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.788+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.788+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_54 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.805+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.804+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_55 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.819+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.819+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_56 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.825+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.825+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_57 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.829+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.828+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_6 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.832+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.832+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_7 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.843+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.843+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_8 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.847+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:25.847+0000] {dag.py:3722} INFO - Setting next_dagrun for simulator_dag_9 to 2023-11-15T00:00:00+00:00, run_after=2023-11-16T00:00:00+00:00
[2023-11-15T14:07:25.964+0000] {processor.py:179} INFO - Processing /opt/airflow/dags/timeseries.py took 18.824 seconds
[2023-11-15T14:07:56.673+0000] {processor.py:157} INFO - Started process (PID=141649) to work on /opt/airflow/dags/timeseries.py
[2023-11-15T14:07:56.681+0000] {processor.py:829} INFO - Processing file /opt/airflow/dags/timeseries.py for tasks to queue
[2023-11-15T14:07:56.686+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:07:56.683+0000] {dagbag.py:536} INFO - Filling up the DagBag from /opt/airflow/dags/timeseries.py
[2023-11-15T14:08:01.205+0000] {processor.py:839} INFO - DAG(s) dict_keys(['simulator_dag_1', 'simulator_dag_52', 'simulator_dag_53', 'simulator_dag_21', 'simulator_dag_7', 'simulator_dag_13', 'simulator_dag_29', 'simulator_dag_26', 'simulator_dag_25', 'simulator_dag_9', 'simulator_dag_39', 'simulator_dag_47', 'simulator_dag_50', 'simulator_dag_8', 'simulator_dag_51', 'simulator_dag_19', 'simulator_dag_36', 'simulator_dag_2', 'simulator_dag_35', 'simulator_dag_3', 'simulator_dag_33', 'simulator_dag_10', 'simulator_dag_56', 'simulator_dag_46', 'simulator_dag_48', 'simulator_dag_32', 'simulator_dag_15', 'simulator_dag_40', 'simulator_dag_27', 'simulator_dag_42', 'simulator_dag_14', 'simulator_dag_20', 'simulator_dag_11', 'simulator_dag_5', 'simulator_dag_55', 'simulator_dag_28', 'simulator_dag_34', 'simulator_dag_43', 'simulator_dag_23', 'simulator_dag_24', 'simulator_dag_54', 'simulator_dag_38', 'simulator_dag_37', 'simulator_dag_4', 'simulator_dag_44', 'simulator_dag_30', 'simulator_dag_6', 'simulator_dag_41', 'simulator_dag_31', 'simulator_dag_12', 'simulator_dag_18', 'simulator_dag_17', 'simulator_dag_45', 'simulator_dag_16', 'simulator_dag_57', 'simulator_dag_49', 'simulator_dag_22']) retrieved from /opt/airflow/dags/timeseries.py
[2023-11-15T14:08:02.926+0000] {logging_mixin.py:154} INFO - [2023-11-15T14:08:02.925+0000] {dag.py:2941} INFO - Sync 57 DAGs
